date,도단위,crime_probability,crime_predicted,risk_level,crime_occurred,crime_count
2024-01-01,서울특별시,0.664744193,1,위험,1,1
2024-01-01,경기도,0.540599107,0,경고,0,0
2024-01-01,강원도,0.511029972,0,경고,0,0
2024-01-01,경상남도,0.451122939,0,안전,0,0
2024-01-01,경상북도,0.48186886,0,안전,0,0
2024-01-01,광주광역시,0.746454858,1,위험,0,0
2024-01-01,대구광역시,0.686274738,1,위험,0,0
2024-01-01,대전광역시,0.55780238,0,경고,0,0
2024-01-01,부산광역시,0.74736014,1,위험,0,0
2024-01-01,세종특별자치시,0.67613667,1,위험,0,0
2024-01-01,울산광역시,0.532139388,0,경고,0,0
2024-01-01,인천광역시,0.743140532,1,위험,0,0
2024-01-01,전라남도,0.611980963,0,경고,0,0
2024-01-01,전라북도,0.731080672,1,위험,0,0
2024-01-01,제주도,0.63382242,0,경고,0,0
2024-01-01,충청남도,0.746502637,1,위험,0,0
2024-01-01,충청북도,0.737769689,1,위험,0,0
2024-01-02,서울특별시,0.676093663,1,위험,0,0
2024-01-02,경기도,0.504089265,0,경고,0,0
2024-01-02,강원도,0.604766256,0,경고,0,0
2024-01-02,경상남도,0.585548877,0,경고,0,0
2024-01-02,경상북도,0.530227946,0,경고,0,0
2024-01-02,광주광역시,0.747120222,1,위험,0,0
2024-01-02,대구광역시,0.695028978,1,위험,0,0
2024-01-02,대전광역시,0.560328561,0,경고,0,0
2024-01-02,부산광역시,0.733761481,1,위험,0,0
2024-01-02,세종특별자치시,0.680457041,1,위험,0,0
2024-01-02,울산광역시,0.551033125,0,경고,0,0
2024-01-02,인천광역시,0.744288993,1,위험,0,0
2024-01-02,전라남도,0.647711434,0,경고,0,0
2024-01-02,전라북도,0.7295986,1,위험,0,0
2024-01-02,제주도,0.605731311,0,경고,0,0
2024-01-02,충청남도,0.751481248,1,위험,0,0
2024-01-02,충청북도,0.743651694,1,위험,0,0
2024-01-03,서울특별시,0.665105882,1,위험,0,0
2024-01-03,경기도,0.513132595,0,경고,0,0
2024-01-03,강원도,0.669075712,1,위험,0,0
2024-01-03,경상남도,0.524660155,0,경고,0,0
2024-01-03,경상북도,0.510814689,0,경고,0,0
2024-01-03,광주광역시,0.716566186,1,위험,0,0
2024-01-03,대구광역시,0.677526816,1,위험,0,0
2024-01-03,대전광역시,0.49038072,0,안전,0,0
2024-01-03,부산광역시,0.723063988,1,위험,0,0
2024-01-03,세종특별자치시,0.67656748,1,위험,0,0
2024-01-03,울산광역시,0.532066105,0,경고,0,0
2024-01-03,인천광역시,0.755252757,1,위험,0,0
2024-01-03,전라남도,0.65748117,1,위험,0,0
2024-01-03,전라북도,0.734573756,1,위험,0,0
2024-01-03,제주도,0.69836012,1,위험,0,0
2024-01-03,충청남도,0.754531277,1,위험,0,0
2024-01-03,충청북도,0.74092531,1,위험,0,0
2024-01-04,서울특별시,0.649264839,0,경고,0,0
2024-01-04,경기도,0.50468092,0,경고,0,0
2024-01-04,강원도,0.546357053,0,경고,0,0
2024-01-04,경상남도,0.588718368,0,경고,0,0
2024-01-04,경상북도,0.509868085,0,경고,0,0
2024-01-04,광주광역시,0.744356539,1,위험,0,0
2024-01-04,대구광역시,0.699838902,1,위험,0,0
2024-01-04,대전광역시,0.531741767,0,경고,0,0
2024-01-04,부산광역시,0.724679577,1,위험,0,0
2024-01-04,세종특별자치시,0.712322653,1,위험,0,0
2024-01-04,울산광역시,0.586814876,0,경고,0,0
2024-01-04,인천광역시,0.738348808,1,위험,0,0
2024-01-04,전라남도,0.647711434,0,경고,0,0
2024-01-04,전라북도,0.730667632,1,위험,0,0
2024-01-04,제주도,0.669358581,1,위험,0,0
2024-01-04,충청남도,0.738439964,1,위험,0,0
2024-01-04,충청북도,0.747873292,1,위험,0,0
2024-01-05,서울특별시,0.674584763,1,위험,0,0
2024-01-05,경기도,0.511861428,0,경고,0,0
2024-01-05,강원도,0.551678676,0,경고,0,0
2024-01-05,경상남도,0.522985554,0,경고,0,0
2024-01-05,경상북도,0.572495105,0,경고,0,0
2024-01-05,광주광역시,0.7543088,1,위험,0,0
2024-01-05,대구광역시,0.647733046,0,경고,0,0
2024-01-05,대전광역시,0.535088154,0,경고,0,0
2024-01-05,부산광역시,0.731859201,1,위험,0,0
2024-01-05,세종특별자치시,0.68987121,1,위험,0,0
2024-01-05,울산광역시,0.527606208,0,경고,0,0
2024-01-05,인천광역시,0.754962386,1,위험,0,0
2024-01-05,전라남도,0.616699361,0,경고,0,0
2024-01-05,전라북도,0.738202228,1,위험,0,0
2024-01-05,제주도,0.705357982,1,위험,0,0
2024-01-05,충청남도,0.751109436,1,위험,0,0
2024-01-05,충청북도,0.751227245,1,위험,0,0
2024-01-06,서울특별시,0.682145435,1,위험,0,0
2024-01-06,경기도,0.51395712,0,경고,0,0
2024-01-06,강원도,0.600494204,0,경고,0,0
2024-01-06,경상남도,0.614163595,0,경고,0,0
2024-01-06,경상북도,0.513010504,0,경고,0,0
2024-01-06,광주광역시,0.728034272,1,위험,0,0
2024-01-06,대구광역시,0.674501995,1,위험,0,0
2024-01-06,대전광역시,0.602015435,0,경고,0,0
2024-01-06,부산광역시,0.722234805,1,위험,0,0
2024-01-06,세종특별자치시,0.697494934,1,위험,0,0
2024-01-06,울산광역시,0.514896119,0,경고,0,0
2024-01-06,인천광역시,0.746118049,1,위험,0,0
2024-01-06,전라남도,0.652438637,1,위험,0,0
2024-01-06,전라북도,0.730667632,1,위험,0,0
2024-01-06,제주도,0.713805043,1,위험,0,0
2024-01-06,충청남도,0.745409193,1,위험,0,0
2024-01-06,충청북도,0.750739263,1,위험,0,0
2024-01-07,서울특별시,0.693263975,1,위험,0,0
2024-01-07,경기도,0.511406634,0,경고,0,0
2024-01-07,강원도,0.541188518,0,경고,0,0
2024-01-07,경상남도,0.563221198,0,경고,0,0
2024-01-07,경상북도,0.601020334,0,경고,0,0
2024-01-07,광주광역시,0.751666293,1,위험,0,0
2024-01-07,대구광역시,0.716935468,1,위험,0,0
2024-01-07,대전광역시,0.585165246,0,경고,0,0
2024-01-07,부산광역시,0.725934841,1,위험,0,0
2024-01-07,세종특별자치시,0.673152429,1,위험,0,0
2024-01-07,울산광역시,0.581992268,0,경고,0,0
2024-01-07,인천광역시,0.746838427,1,위험,0,0
2024-01-07,전라남도,0.617547214,0,경고,0,0
2024-01-07,전라북도,0.726050754,1,위험,0,0
2024-01-07,제주도,0.693491979,1,위험,0,0
2024-01-07,충청남도,0.745201244,1,위험,0,0
2024-01-07,충청북도,0.745476582,1,위험,0,0
2024-01-08,서울특별시,0.681408959,1,위험,0,0
2024-01-08,경기도,0.526778839,0,경고,0,0
2024-01-08,강원도,0.535641774,0,경고,0,0
2024-01-08,경상남도,0.542790828,0,경고,0,0
2024-01-08,경상북도,0.550257462,0,경고,0,0
2024-01-08,광주광역시,0.739952844,1,위험,0,0
2024-01-08,대구광역시,0.649645082,0,경고,0,0
2024-01-08,대전광역시,0.505526933,0,경고,0,0
2024-01-08,부산광역시,0.725424207,1,위험,0,0
2024-01-08,세종특별자치시,0.679424884,1,위험,0,0
2024-01-08,울산광역시,0.537928057,0,경고,0,0
2024-01-08,인천광역시,0.74140931,1,위험,0,0
2024-01-08,전라남도,0.631672621,0,경고,0,0
2024-01-08,전라북도,0.734985458,1,위험,0,0
2024-01-08,제주도,0.637548772,0,경고,0,0
2024-01-08,충청남도,0.741493164,1,위험,0,0
2024-01-08,충청북도,0.738102972,1,위험,0,0
2024-01-09,서울특별시,0.69249697,1,위험,0,0
2024-01-09,경기도,0.530458357,0,경고,0,0
2024-01-09,강원도,0.583985061,0,경고,0,0
2024-01-09,경상남도,0.574494243,0,경고,0,0
2024-01-09,경상북도,0.562818839,0,경고,0,0
2024-01-09,광주광역시,0.751845499,1,위험,0,0
2024-01-09,대구광역시,0.691369526,1,위험,0,0
2024-01-09,대전광역시,0.561140419,0,경고,0,0
2024-01-09,부산광역시,0.732327575,1,위험,0,0
2024-01-09,세종특별자치시,0.715794162,1,위험,0,0
2024-01-09,울산광역시,0.580180312,0,경고,0,0
2024-01-09,인천광역시,0.748687908,1,위험,0,0
2024-01-09,전라남도,0.633058968,0,경고,0,0
2024-01-09,전라북도,0.719081266,1,위험,0,0
2024-01-09,제주도,0.612517526,0,경고,0,0
2024-01-09,충청남도,0.740347235,1,위험,0,0
2024-01-09,충청북도,0.740872093,1,위험,0,0
2024-01-10,서울특별시,0.66041196,1,위험,0,0
2024-01-10,경기도,0.476390687,0,안전,0,0
2024-01-10,강원도,0.58860364,0,경고,0,0
2024-01-10,경상남도,0.523260607,0,경고,0,0
2024-01-10,경상북도,0.55155884,0,경고,0,0
2024-01-10,광주광역시,0.740279087,1,위험,0,0
2024-01-10,대구광역시,0.711487773,1,위험,0,0
2024-01-10,대전광역시,0.494179665,0,안전,0,0
2024-01-10,부산광역시,0.730775869,1,위험,0,0
2024-01-10,세종특별자치시,0.694990115,1,위험,0,0
2024-01-10,울산광역시,0.57818298,0,경고,0,0
2024-01-10,인천광역시,0.755763328,1,위험,0,0
2024-01-10,전라남도,0.660539782,1,위험,0,0
2024-01-10,전라북도,0.740028393,1,위험,0,0
2024-01-10,제주도,0.641790471,0,경고,0,0
2024-01-10,충청남도,0.746623596,1,위험,0,0
2024-01-10,충청북도,0.74092531,1,위험,0,0
2024-01-11,서울특별시,0.668244448,1,위험,0,0
2024-01-11,경기도,0.513132595,0,경고,0,0
2024-01-11,강원도,0.626171454,0,경고,0,0
2024-01-11,경상남도,0.538303328,0,경고,0,0
2024-01-11,경상북도,0.546977894,0,경고,0,0
2024-01-11,광주광역시,0.757936198,1,위험,0,0
2024-01-11,대구광역시,0.661373393,1,위험,0,0
2024-01-11,대전광역시,0.507329571,0,경고,0,0
2024-01-11,부산광역시,0.739915856,1,위험,0,0
2024-01-11,세종특별자치시,0.678291048,1,위험,0,0
2024-01-11,울산광역시,0.523121847,0,경고,0,0
2024-01-11,인천광역시,0.755320664,1,위험,0,0
2024-01-11,전라남도,0.647711434,0,경고,0,0
2024-01-11,전라북도,0.714052893,1,위험,1,1
2024-01-11,제주도,0.667910778,1,위험,0,0
2024-01-11,충청남도,0.745145439,1,위험,0,0
2024-01-11,충청북도,0.749072059,1,위험,0,0
2024-01-12,서울특별시,0.699208482,1,위험,0,0
2024-01-12,경기도,0.530541827,0,경고,0,0
2024-01-12,강원도,0.611647697,0,경고,0,0
2024-01-12,경상남도,0.542790828,0,경고,0,0
2024-01-12,경상북도,0.579328667,0,경고,0,0
2024-01-12,광주광역시,0.748060785,1,위험,0,0
2024-01-12,대구광역시,0.678449921,1,위험,0,0
2024-01-12,대전광역시,0.542036906,0,경고,0,0
2024-01-12,부산광역시,0.727242497,1,위험,0,0
2024-01-12,세종특별자치시,0.692117474,1,위험,0,0
2024-01-12,울산광역시,0.519948172,0,경고,0,0
2024-01-12,인천광역시,0.746118049,1,위험,0,0
2024-01-12,전라남도,0.586207582,0,경고,0,0
2024-01-12,전라북도,0.725038966,1,위험,0,0
2024-01-12,제주도,0.596603046,0,경고,0,0
2024-01-12,충청남도,0.749961339,1,위험,0,0
2024-01-12,충청북도,0.749072059,1,위험,0,0
2024-01-13,서울특별시,0.663353634,1,위험,0,0
2024-01-13,경기도,0.519120638,0,경고,0,0
2024-01-13,강원도,0.580785956,0,경고,0,0
2024-01-13,경상남도,0.471946514,0,안전,0,0
2024-01-13,경상북도,0.578019064,0,경고,0,0
2024-01-13,광주광역시,0.740216383,1,위험,0,0
2024-01-13,대구광역시,0.695028978,1,위험,0,0
2024-01-13,대전광역시,0.548399846,0,경고,0,0
2024-01-13,부산광역시,0.730849893,1,위험,0,0
2024-01-13,세종특별자치시,0.693265023,1,위험,0,0
2024-01-13,울산광역시,0.533119059,0,경고,0,0
2024-01-13,인천광역시,0.744802893,1,위험,0,0
2024-01-13,전라남도,0.626807681,0,경고,0,0
2024-01-13,전라북도,0.729525158,1,위험,0,0
2024-01-13,제주도,0.638498773,0,경고,0,0
2024-01-13,충청남도,0.747282122,1,위험,0,0
2024-01-13,충청북도,0.749929645,1,위험,0,0
2024-01-14,서울특별시,0.678699188,1,위험,0,0
2024-01-14,경기도,0.544076882,0,경고,0,0
2024-01-14,강원도,0.617154323,0,경고,0,0
2024-01-14,경상남도,0.538718982,0,경고,0,0
2024-01-14,경상북도,0.530227946,0,경고,0,0
2024-01-14,광주광역시,0.749086822,1,위험,0,0
2024-01-14,대구광역시,0.673727773,1,위험,0,0
2024-01-14,대전광역시,0.514208051,0,경고,0,0
2024-01-14,부산광역시,0.716903951,1,위험,0,0
2024-01-14,세종특별자치시,0.679625006,1,위험,0,0
2024-01-14,울산광역시,0.500140669,0,경고,0,0
2024-01-14,인천광역시,0.73395953,1,위험,0,0
2024-01-14,전라남도,0.622012841,0,경고,0,0
2024-01-14,전라북도,0.722699644,1,위험,0,0
2024-01-14,제주도,0.613784664,0,경고,0,0
2024-01-14,충청남도,0.749363225,1,위험,0,0
2024-01-14,충청북도,0.741861086,1,위험,0,0
2024-01-15,서울특별시,0.681408959,1,위험,0,0
2024-01-15,경기도,0.500082242,0,경고,0,0
2024-01-15,강원도,0.644041651,0,경고,0,0
2024-01-15,경상남도,0.564614703,0,경고,0,0
2024-01-15,경상북도,0.486626122,0,안전,0,0
2024-01-15,광주광역시,0.754265458,1,위험,0,0
2024-01-15,대구광역시,0.68087808,1,위험,0,0
2024-01-15,대전광역시,0.540735196,0,경고,0,0
2024-01-15,부산광역시,0.718408209,1,위험,0,0
2024-01-15,세종특별자치시,0.70658892,1,위험,0,0
2024-01-15,울산광역시,0.499955643,0,안전,0,0
2024-01-15,인천광역시,0.75073871,1,위험,0,0
2024-01-15,전라남도,0.608851728,0,경고,0,0
2024-01-15,전라북도,0.742253986,1,위험,0,0
2024-01-15,제주도,0.607152187,0,경고,0,0
2024-01-15,충청남도,0.749970697,1,위험,0,0
2024-01-15,충청북도,0.742983451,1,위험,0,0
2024-01-16,서울특별시,0.698044295,1,위험,0,0
2024-01-16,경기도,0.49967231,0,안전,0,0
2024-01-16,강원도,0.600048818,0,경고,0,0
2024-01-16,경상남도,0.471583914,0,안전,0,0
2024-01-16,경상북도,0.627214776,0,경고,0,0
2024-01-16,광주광역시,0.749363225,1,위험,0,0
2024-01-16,대구광역시,0.678449921,1,위험,0,0
2024-01-16,대전광역시,0.636693958,0,경고,0,0
2024-01-16,부산광역시,0.730775869,1,위험,0,0
2024-01-16,세종특별자치시,0.686123505,1,위험,0,0
2024-01-16,울산광역시,0.521894535,0,경고,0,0
2024-01-16,인천광역시,0.744802893,1,위험,0,0
2024-01-16,전라남도,0.560862562,0,경고,0,0
2024-01-16,전라북도,0.734105909,1,위험,0,0
2024-01-16,제주도,0.616781031,0,경고,0,0
2024-01-16,충청남도,0.755320664,1,위험,0,0
2024-01-16,충청북도,0.738869019,1,위험,0,0
2024-01-17,서울특별시,0.675034328,1,위험,0,0
2024-01-17,경기도,0.511029772,0,경고,0,0
2024-01-17,강원도,0.546245224,0,경고,0,0
2024-01-17,경상남도,0.538294173,0,경고,0,0
2024-01-17,경상북도,0.539601931,0,경고,0,0
2024-01-17,광주광역시,0.757660716,1,위험,0,0
2024-01-17,대구광역시,0.710869264,1,위험,0,0
2024-01-17,대전광역시,0.534160524,0,경고,0,0
2024-01-17,부산광역시,0.722416093,1,위험,0,0
2024-01-17,세종특별자치시,0.6954408,1,위험,0,0
2024-01-17,울산광역시,0.498651079,0,안전,0,0
2024-01-17,인천광역시,0.756354984,1,위험,0,0
2024-01-17,전라남도,0.629375334,0,경고,0,0
2024-01-17,전라북도,0.738135904,1,위험,0,0
2024-01-17,제주도,0.695113356,1,위험,0,0
2024-01-17,충청남도,0.741172852,1,위험,0,0
2024-01-17,충청북도,0.750940396,1,위험,0,0
2024-01-18,서울특별시,0.691324173,1,위험,0,0
2024-01-18,경기도,0.508320784,0,경고,0,0
2024-01-18,강원도,0.624394467,0,경고,0,0
2024-01-18,경상남도,0.519801243,0,경고,0,0
2024-01-18,경상북도,0.522341233,0,경고,0,0
2024-01-18,광주광역시,0.727213858,1,위험,0,0
2024-01-18,대구광역시,0.682717154,1,위험,0,0
2024-01-18,대전광역시,0.487384004,0,안전,0,0
2024-01-18,부산광역시,0.740030669,1,위험,0,0
2024-01-18,세종특별자치시,0.670751792,1,위험,0,0
2024-01-18,울산광역시,0.514644634,0,경고,0,0
2024-01-18,인천광역시,0.75073871,1,위험,0,0
2024-01-18,전라남도,0.63684239,0,경고,0,0
2024-01-18,전라북도,0.72520811,1,위험,0,0
2024-01-18,제주도,0.626762053,0,경고,0,0
2024-01-18,충청남도,0.7358168,1,위험,0,0
2024-01-18,충청북도,0.753622538,1,위험,0,0
2024-01-19,서울특별시,0.676627207,1,위험,0,0
2024-01-19,경기도,0.505220969,0,경고,0,0
2024-01-19,강원도,0.649791348,0,경고,0,0
2024-01-19,경상남도,0.501101177,0,경고,0,0
2024-01-19,경상북도,0.503285631,0,경고,0,0
2024-01-19,광주광역시,0.741572556,1,위험,0,0
2024-01-19,대구광역시,0.704359228,1,위험,0,0
2024-01-19,대전광역시,0.553021574,0,경고,0,0
2024-01-19,부산광역시,0.723491502,1,위험,0,0
2024-01-19,세종특별자치시,0.670660606,1,위험,0,0
2024-01-19,울산광역시,0.525947847,0,경고,0,0
2024-01-19,인천광역시,0.736016745,1,위험,0,0
2024-01-19,전라남도,0.64661691,0,경고,0,0
2024-01-19,전라북도,0.746670623,1,위험,0,0
2024-01-19,제주도,0.679984594,1,위험,0,0
2024-01-19,충청남도,0.75105298,1,위험,0,0
2024-01-19,충청북도,0.746044353,1,위험,0,0
2024-01-20,서울특별시,0.66904297,1,위험,0,0
2024-01-20,경기도,0.477312797,0,안전,0,0
2024-01-20,강원도,0.60281322,0,경고,0,0
2024-01-20,경상남도,0.532524116,0,경고,0,0
2024-01-20,경상북도,0.525245843,0,경고,0,0
2024-01-20,광주광역시,0.745261017,1,위험,0,0
2024-01-20,대구광역시,0.674129842,1,위험,0,0
2024-01-20,대전광역시,0.560438308,0,경고,0,0
2024-01-20,부산광역시,0.733875691,1,위험,0,0
2024-01-20,세종특별자치시,0.692380145,1,위험,0,0
2024-01-20,울산광역시,0.524265138,0,경고,0,0
2024-01-20,인천광역시,0.734434889,1,위험,0,0
2024-01-20,전라남도,0.610074006,0,경고,0,0
2024-01-20,전라북도,0.711755102,1,위험,0,0
2024-01-20,제주도,0.723907436,1,위험,0,0
2024-01-20,충청남도,0.745863114,1,위험,0,0
2024-01-20,충청북도,0.72481847,1,위험,0,0
2024-01-21,서울특별시,0.678679803,1,위험,0,0
2024-01-21,경기도,0.543899948,0,경고,0,0
2024-01-21,강원도,0.583586663,0,경고,0,0
2024-01-21,경상남도,0.465928084,0,안전,0,0
2024-01-21,경상북도,0.514105709,0,경고,0,0
2024-01-21,광주광역시,0.723366934,1,위험,0,0
2024-01-21,대구광역시,0.663305727,1,위험,0,0
2024-01-21,대전광역시,0.5504886,0,경고,0,0
2024-01-21,부산광역시,0.732349745,1,위험,0,0
2024-01-21,세종특별자치시,0.671720319,1,위험,0,0
2024-01-21,울산광역시,0.548891041,0,경고,0,0
2024-01-21,인천광역시,0.743074619,1,위험,0,0
2024-01-21,전라남도,0.64374674,0,경고,0,0
2024-01-21,전라북도,0.739862141,1,위험,0,0
2024-01-21,제주도,0.682199138,1,위험,0,0
2024-01-21,충청남도,0.745145439,1,위험,0,0
2024-01-21,충청북도,0.739638367,1,위험,0,0
2024-01-22,서울특별시,0.687277478,1,위험,0,0
2024-01-22,경기도,0.4941762,0,안전,0,0
2024-01-22,강원도,0.513974639,0,경고,0,0
2024-01-22,경상남도,0.559762444,0,경고,0,0
2024-01-22,경상북도,0.550203209,0,경고,0,0
2024-01-22,광주광역시,0.747095059,1,위험,0,0
2024-01-22,대구광역시,0.655910101,1,위험,0,0
2024-01-22,대전광역시,0.555073073,0,경고,0,0
2024-01-22,부산광역시,0.746897505,1,위험,0,0
2024-01-22,세종특별자치시,0.677868616,1,위험,0,0
2024-01-22,울산광역시,0.506376682,0,경고,0,0
2024-01-22,인천광역시,0.75073871,1,위험,0,0
2024-01-22,전라남도,0.654993783,1,위험,0,0
2024-01-22,전라북도,0.741775948,1,위험,0,0
2024-01-22,제주도,0.639915287,0,경고,0,0
2024-01-22,충청남도,0.752410788,1,위험,0,0
2024-01-22,충청북도,0.740313853,1,위험,0,0
2024-01-23,서울특별시,0.681243172,1,위험,0,0
2024-01-23,경기도,0.538341131,0,경고,0,0
2024-01-23,강원도,0.656916813,1,위험,0,0
2024-01-23,경상남도,0.564614703,0,경고,0,0
2024-01-23,경상북도,0.513455373,0,경고,0,0
2024-01-23,광주광역시,0.732387938,1,위험,0,0
2024-01-23,대구광역시,0.685871997,1,위험,0,0
2024-01-23,대전광역시,0.518245273,0,경고,0,0
2024-01-23,부산광역시,0.714967794,1,위험,0,0
2024-01-23,세종특별자치시,0.697652202,1,위험,0,0
2024-01-23,울산광역시,0.518537869,0,경고,0,0
2024-01-23,인천광역시,0.746896131,1,위험,0,0
2024-01-23,전라남도,0.63305102,0,경고,0,0
2024-01-23,전라북도,0.720836852,1,위험,0,0
2024-01-23,제주도,0.663453557,1,위험,0,0
2024-01-23,충청남도,0.749393796,1,위험,0,0
2024-01-23,충청북도,0.752904376,1,위험,0,0
2024-01-24,서울특별시,0.676912631,1,위험,0,0
2024-01-24,경기도,0.536225763,0,경고,0,0
2024-01-24,강원도,0.488188567,0,안전,0,0
2024-01-24,경상남도,0.529566063,0,경고,0,0
2024-01-24,경상북도,0.51431321,0,경고,0,0
2024-01-24,광주광역시,0.752259194,1,위험,0,0
2024-01-24,대구광역시,0.683908568,1,위험,0,0
2024-01-24,대전광역시,0.652409022,1,위험,0,0
2024-01-24,부산광역시,0.732726987,1,위험,0,0
2024-01-24,세종특별자치시,0.68142525,1,위험,0,0
2024-01-24,울산광역시,0.521478365,0,경고,0,0
2024-01-24,인천광역시,0.745385297,1,위험,0,0
2024-01-24,전라남도,0.653183943,1,위험,0,0
2024-01-24,전라북도,0.726312416,1,위험,0,0
2024-01-24,제주도,0.665559783,1,위험,0,0
2024-01-24,충청남도,0.751272502,1,위험,0,0
2024-01-24,충청북도,0.749984109,1,위험,0,0
2024-01-25,서울특별시,0.664660084,1,위험,0,0
2024-01-25,경기도,0.559123871,0,경고,0,0
2024-01-25,강원도,0.45897059,0,안전,0,0
2024-01-25,경상남도,0.491019642,0,안전,0,0
2024-01-25,경상북도,0.541415115,0,경고,0,0
2024-01-25,광주광역시,0.750866947,1,위험,0,0
2024-01-25,대구광역시,0.685348989,1,위험,0,0
2024-01-25,대전광역시,0.575043769,0,경고,0,0
2024-01-25,부산광역시,0.738151378,1,위험,0,0
2024-01-25,세종특별자치시,0.686171095,1,위험,0,0
2024-01-25,울산광역시,0.474044563,0,안전,0,0
2024-01-25,인천광역시,0.744802893,1,위험,0,0
2024-01-25,전라남도,0.628509978,0,경고,0,0
2024-01-25,전라북도,0.739724994,1,위험,0,0
2024-01-25,제주도,0.676482373,1,위험,0,0
2024-01-25,충청남도,0.749738051,1,위험,0,0
2024-01-25,충청북도,0.745970697,1,위험,0,0
2024-01-26,서울특별시,0.688203702,1,위험,0,0
2024-01-26,경기도,0.515188087,0,경고,0,0
2024-01-26,강원도,0.600197316,0,경고,0,0
2024-01-26,경상남도,0.571098638,0,경고,0,0
2024-01-26,경상북도,0.581076457,0,경고,0,0
2024-01-26,광주광역시,0.755064185,1,위험,0,0
2024-01-26,대구광역시,0.695028978,1,위험,0,0
2024-01-26,대전광역시,0.571583178,0,경고,0,0
2024-01-26,부산광역시,0.73304863,1,위험,0,0
2024-01-26,세종특별자치시,0.697409236,1,위험,0,0
2024-01-26,울산광역시,0.593671378,0,경고,0,0
2024-01-26,인천광역시,0.744802893,1,위험,0,0
2024-01-26,전라남도,0.618160185,0,경고,0,0
2024-01-26,전라북도,0.722514383,1,위험,0,0
2024-01-26,제주도,0.620121601,0,경고,0,0
2024-01-26,충청남도,0.749363225,1,위험,0,0
2024-01-26,충청북도,0.746044353,1,위험,0,0
2024-01-27,서울특별시,0.684667946,1,위험,0,0
2024-01-27,경기도,0.519615681,0,경고,0,0
2024-01-27,강원도,0.609983175,0,경고,0,0
2024-01-27,경상남도,0.535297843,0,경고,0,0
2024-01-27,경상북도,0.511610296,0,경고,0,0
2024-01-27,광주광역시,0.732903668,1,위험,0,0
2024-01-27,대구광역시,0.68586869,1,위험,0,0
2024-01-27,대전광역시,0.554221674,0,경고,0,0
2024-01-27,부산광역시,0.723677113,1,위험,0,0
2024-01-27,세종특별자치시,0.653543597,1,위험,0,0
2024-01-27,울산광역시,0.487209081,0,안전,0,0
2024-01-27,인천광역시,0.74140931,1,위험,0,0
2024-01-27,전라남도,0.632883659,0,경고,0,0
2024-01-27,전라북도,0.716935539,1,위험,0,0
2024-01-27,제주도,0.708364803,1,위험,0,0
2024-01-27,충청남도,0.75200894,1,위험,0,0
2024-01-27,충청북도,0.746454858,1,위험,0,0
2024-01-28,서울특별시,0.689818992,1,위험,0,0
2024-01-28,경기도,0.493868024,0,안전,0,0
2024-01-28,강원도,0.595962229,0,경고,0,0
2024-01-28,경상남도,0.533726112,0,경고,0,0
2024-01-28,경상북도,0.50272536,0,경고,0,0
2024-01-28,광주광역시,0.745776146,1,위험,0,0
2024-01-28,대구광역시,0.672030531,1,위험,0,0
2024-01-28,대전광역시,0.546026069,0,경고,0,0
2024-01-28,부산광역시,0.730775869,1,위험,0,0
2024-01-28,세종특별자치시,0.68987121,1,위험,0,0
2024-01-28,울산광역시,0.541292615,0,경고,0,0
2024-01-28,인천광역시,0.747934065,1,위험,0,0
2024-01-28,전라남도,0.644847736,0,경고,0,0
2024-01-28,전라북도,0.73818884,1,위험,0,0
2024-01-28,제주도,0.713846868,1,위험,0,0
2024-01-28,충청남도,0.738072763,1,위험,0,0
2024-01-28,충청북도,0.730975026,1,위험,0,0
2024-01-29,서울특별시,0.664985821,1,위험,0,0
2024-01-29,경기도,0.510813764,0,경고,0,0
2024-01-29,강원도,0.633381205,0,경고,0,0
2024-01-29,경상남도,0.49532979,0,안전,0,0
2024-01-29,경상북도,0.525514753,0,경고,0,0
2024-01-29,광주광역시,0.742885423,1,위험,0,0
2024-01-29,대구광역시,0.67937024,1,위험,0,0
2024-01-29,대전광역시,0.560033895,0,경고,0,0
2024-01-29,부산광역시,0.726602566,1,위험,0,0
2024-01-29,세종특별자치시,0.677829251,1,위험,0,0
2024-01-29,울산광역시,0.490407361,0,안전,0,0
2024-01-29,인천광역시,0.74964635,1,위험,0,0
2024-01-29,전라남도,0.627068692,0,경고,0,0
2024-01-29,전라북도,0.715715627,1,위험,0,0
2024-01-29,제주도,0.682382877,1,위험,0,0
2024-01-29,충청남도,0.752410788,1,위험,0,0
2024-01-29,충청북도,0.749832724,1,위험,0,0
2024-01-30,서울특별시,0.685792033,1,위험,0,0
2024-01-30,경기도,0.51907522,0,경고,0,0
2024-01-30,강원도,0.595962229,0,경고,0,0
2024-01-30,경상남도,0.500334057,0,경고,0,0
2024-01-30,경상북도,0.546127126,0,경고,0,0
2024-01-30,광주광역시,0.751048575,1,위험,0,0
2024-01-30,대구광역시,0.710968048,1,위험,0,0
2024-01-30,대전광역시,0.555165945,0,경고,0,0
2024-01-30,부산광역시,0.729717997,1,위험,0,0
2024-01-30,세종특별자치시,0.706542725,1,위험,0,0
2024-01-30,울산광역시,0.580361194,0,경고,0,0
2024-01-30,인천광역시,0.745385297,1,위험,0,0
2024-01-30,전라남도,0.638256504,0,경고,0,0
2024-01-30,전라북도,0.732748052,1,위험,0,0
2024-01-30,제주도,0.634673322,0,경고,0,0
2024-01-30,충청남도,0.749363225,1,위험,0,0
